postid,posttext,posttime,gameid,posttitle,userid,actionid,filter,rawposttext
672,"well.. that's a fine how-do-you do!","07/26/08 09:53:43",31,,32,181,0,"well.. that's a fine how-do-you do!"
673,"this is cool. if someone needs replacing, I've always got too much time on my hands.","07/26/08 14:58:17",45,,22,-1,0,"this is cool. if someone needs replacing, I've always got too much time on my hands."
674,"Let's give it a try...these small games are really pretty fun.","07/26/08 21:09:21",41,,30,-1,0,"Let's give it a try...these small games are really pretty fun."
675,"I've posted on MafiaScum but it's tough to get people to come here when there are so many users and games running over there.","07/26/08 23:28:08",29,,15,-1,0,"I've posted on MafiaScum but it's tough to get people to come here when there are so many users and games running over there."
676,"There are no villagers in the game... should be fun...<br>
","07/27/08 00:43:12",41,,15,-1,0,"There are no villagers in the game... should be fun...
"
677,"You are all the same in that each of you is different.  Do what you do best.  If you kill, then kill.  If you protect, investigate, or obstruct.  Do these things.  Hidden amongst you are are two mafia.  Kill them and the rest of you live.  Fail and they win.<br>
","07/27/08 00:43:19",41,"Day 1",15,-1,0,"You are all the same in that each of you is different.  Do what you do best.  If you kill, then kill.  If you protect, investigate, or obstruct.  Do these things.  Hidden amongst you are are two mafia.  Kill them and the rest of you live.  Fail and they win.
"
678,"replacing MafiaSSK with Strick9 due to inactivity...<br>
","07/27/08 01:13:23",31,,15,-1,0,"replacing MafiaSSK with Strick9 due to inactivity...
"
679,"taco needs to go...","07/27/08 01:17:47",31,,34,182,0,"taco needs to go..."
680,"Another day of debate as only politicians and diplomats can.  In the end, the votes were cast and the decision was made.  The group would execute <b>Tofystedeth</b> for his unusual name and funny accent.  Something about him didn't seem to ring quite true as K'th'ith'h Sw'ftfl'woot, as he claimed to be.  As they brought him to the front of the room to face his fate, he had an inscrutable look on his face.<br>
<br>
He looked around at the remaining delegates.  ""It seems as though there is nothing I can do to force you to allow me to remain amongst you.  I'm sorry,"" he said.  ""But I can't help you any more.""<br>
<br>
With that, a darkness came across him.  His physical form seemed to fall away, and they there remained a presence standing where the man had been.  A pair of eyes burned cold that looked at each person in turn, and then in a flash of unlight, there was nothing remaining in the spot where the one known as Tofystedeth has been.<br>
<br>
Two of the remaining delegates slept quite fitfully, while the other two needed no sleep, for they were not true delegates, but something else.  Something aweful.  Something evil.  The other delegate... Wilhelm Otakutaco of the Mandleclang Otakutacos would never sleep again.<br>
<br>
He was discovered the next morning... all over the walls.<br>
<br>
","07/27/08 01:25:23",31,"Day 3",15,-1,0,"Another day of debate as only politicians and diplomats can.  In the end, the votes were cast and the decision was made.  The group would execute [b]Tofystedeth[/b] for his unusual name and funny accent.  Something about him didn't seem to ring quite true as K'th'ith'h Sw'ftfl'woot, as he claimed to be.  As they brought him to the front of the room to face his fate, he had an inscrutable look on his face.

He looked around at the remaining delegates.  ""It seems as though there is nothing I can do to force you to allow me to remain amongst you.  I'm sorry,"" he said.  ""But I can't help you any more.""

With that, a darkness came across him.  His physical form seemed to fall away, and they there remained a presence standing where the man had been.  A pair of eyes burned cold that looked at each person in turn, and then in a flash of unlight, there was nothing remaining in the spot where the one known as Tofystedeth has been.

Two of the remaining delegates slept quite fitfully, while the other two needed no sleep, for they were not true delegates, but something else.  Something aweful.  Something evil.  The other delegate... Wilhelm Otakutaco of the Mandleclang Otakutacos would never sleep again.

He was discovered the next morning... all over the walls.

"
682,"sign up here!","07/27/08 01:53:47",46,,15,-1,0,"sign up here!"
683,"ill open the game up then with a vote.<br>
<br>
Also I would say dont massclaim, I think it would break the game to a town win, but having a fun game sounds a little better.<br>
<br>
However, if we lynch town today, a vig should NOT fire at night as hitting town loses the game","07/27/08 02:05:14",41,,21,183,0,"ill open the game up then with a vote.

Also I would say dont massclaim, I think it would break the game to a town win, but having a fun game sounds a little better.

However, if we lynch town today, a vig should NOT fire at night as hitting town loses the game"
684,"Well, since I'm already revealed...I seered Strick9 last night. He's as guilty as the Citrus Guild of Blee in the great rebellion of 18 TMSK.<br>
<br>
(I'll save you the trouble of pulling out book 3 to read about how they provided to Blee's enemies ""ade and comfort"", as the prosecuting attorney put it. Let's just say, <i>pretty guilty</i>","07/27/08 04:30:51",31,,30,184,0,"Well, since I'm already revealed...I seered Strick9 last night. He's as guilty as the Citrus Guild of Blee in the great rebellion of 18 TMSK.

(I'll save you the trouble of pulling out book 3 to read about how they provided to Blee's enemies ""ade and comfort"", as the prosecuting attorney put it. Let's just say, [i]pretty guilty[/i]"
685,"And krosius? You're claimed one-shot vigilante and didn't use it? You are, as they say, ""next"".","07/27/08 04:31:39",31,,30,-1,0,"And krosius? You're claimed one-shot vigilante and didn't use it? You are, as they say, ""next""."
687,"<b>SeriousFoS Pika</b><br>
<br>
Tacit claiming scum in your first post? Tsk tsk. Massclaim favors town, therefore don't do it? I can't find a pro-town explanation of this. Pro-game maybe, but not pro-town.<br>
<br>
Also strange is your proposition for the (possibly non-existent) vig not to shoot. I can understand your concern, but a vig-kill is an asset of the town that, in this setup, may only have Night 1 to be exploited, unless we successfully lynch scum Night 2, in which case the vig would be in the same position (vig correctly or lose) as Night 1. So you basically encourage the vig <i>not to use their shot at all</i>?<br>
<br>
This is more than enough for a not-so-random vote.","07/27/08 05:27:36",41,,22,186,0,"[b]SeriousFoS Pika[/b]

Tacit claiming scum in your first post? Tsk tsk. Massclaim favors town, therefore don't do it? I can't find a pro-town explanation of this. Pro-game maybe, but not pro-town.

Also strange is your proposition for the (possibly non-existent) vig not to shoot. I can understand your concern, but a vig-kill is an asset of the town that, in this setup, may only have Night 1 to be exploited, unless we successfully lynch scum Night 2, in which case the vig would be in the same position (vig correctly or lose) as Night 1. So you basically encourage the vig [i]not to use their shot at all[/i]?

This is more than enough for a not-so-random vote."
688,"GUYS","07/27/08 05:30:01",40,,22,-1,0,"GUYS"
689,"ace indeed...","07/27/08 09:43:00",40,,15,187,2,"ace indeed..."
690,"Actually, assuming your guard got killed by my shot, Strick and Snict are the last evil dudes. Cause seriously, I claimed that vig skill on you, and I will be uber pissed if our mod didn't read that.<br>
<br>
","07/27/08 11:17:47",31,,29,188,0,"Actually, assuming your guard got killed by my shot, Strick and Snict are the last evil dudes. Cause seriously, I claimed that vig skill on you, and I will be uber pissed if our mod didn't read that.

"
691,"doh!  krosius... click on ""my game"" and there is a ""kill"" option and you pick who you want to kill...<br>
I assumed that since you didn't pick it as your day's action, then you were bluffing.<br>
<br>
If you'd like Lignisse to be dead then I can make it so...<br>
<br>
sorry for the confusion...","07/27/08 11:41:10",31,,15,-1,0,"doh!  krosius... click on ""my game"" and there is a ""kill"" option and you pick who you want to kill...
I assumed that since you didn't pick it as your day's action, then you were bluffing.

If you'd like Lignisse to be dead then I can make it so...

sorry for the confusion..."
